"HAUL","CONDITION","LIGHTS","CODEND","SPECIES_NAME","SPECIES_CODE","LENGTH.CM","RF","N.AT.LENGTH","N.RAISED.HAUL","Q"
19,"Night","YES","Upper","Haddock","HAD",47,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",16,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",17,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",18,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",19,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",20,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",21,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",22,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",23,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",24,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",25,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",26,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",27,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",28,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",29,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",30,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",31,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",32,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",33,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",34,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",35,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",36,1,0,0,1
19,"Night","YES","Upper","Grey gurnard","GUG",37,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",25,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",26,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",27,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",28,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",29,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",30,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",31,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",32,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",33,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",34,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",35,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",36,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",37,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",38,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",39,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",40,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",41,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",42,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",43,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",44,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",45,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",46,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",47,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",48,1,0,0,1
19,"Night","YES","Upper","Megrim","MEG",49,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",23,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",24,1,1,1,1
19,"Night","YES","Upper","Whiting","WHG",25,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",26,1,1,1,1
19,"Night","YES","Upper","Whiting","WHG",27,1,3,3,1
19,"Night","YES","Upper","Whiting","WHG",28,1,2,2,1
19,"Night","YES","Upper","Whiting","WHG",29,1,3,3,1
19,"Night","YES","Upper","Whiting","WHG",30,1,2,2,1
19,"Night","YES","Upper","Whiting","WHG",31,1,7,7,1
19,"Night","YES","Upper","Whiting","WHG",32,1,5,5,1
19,"Night","YES","Upper","Whiting","WHG",33,1,3,3,1
19,"Night","YES","Upper","Whiting","WHG",34,1,3,3,1
19,"Night","YES","Upper","Whiting","WHG",35,1,4,4,1
19,"Night","YES","Upper","Whiting","WHG",36,1,4,4,1
19,"Night","YES","Upper","Whiting","WHG",37,1,5,5,1
19,"Night","YES","Upper","Whiting","WHG",38,1,1,1,1
19,"Night","YES","Upper","Whiting","WHG",39,1,2,2,1
19,"Night","YES","Upper","Whiting","WHG",40,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",41,1,2,2,1
19,"Night","YES","Upper","Whiting","WHG",42,1,1,1,1
19,"Night","YES","Upper","Whiting","WHG",43,1,2,2,1
19,"Night","YES","Upper","Whiting","WHG",44,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",45,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",46,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",47,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",48,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",49,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",50,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",51,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",52,1,0,0,1
19,"Night","YES","Upper","Whiting","WHG",53,1,0,0,1
19,"Night","YES","Upper","Northern squid","NSQ",13,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",18,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",19,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",20,1,1,1,1
19,"Night","YES","Lower","Haddock","HAD",21,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",22,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",23,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",24,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",25,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",26,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",27,1,1,1,1
19,"Night","YES","Lower","Haddock","HAD",28,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",29,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",30,1,1,1,1
19,"Night","YES","Lower","Haddock","HAD",31,1,4,4,1
19,"Night","YES","Lower","Haddock","HAD",32,1,1,1,1
19,"Night","YES","Lower","Haddock","HAD",33,1,2,2,1
19,"Night","YES","Lower","Haddock","HAD",34,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",35,1,2,2,1
19,"Night","YES","Lower","Haddock","HAD",36,1,2,2,1
19,"Night","YES","Lower","Haddock","HAD",37,1,3,3,1
19,"Night","YES","Lower","Haddock","HAD",38,1,2,2,1
19,"Night","YES","Lower","Haddock","HAD",39,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",40,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",41,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",42,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",43,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",44,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",45,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",46,1,0,0,1
19,"Night","YES","Lower","Haddock","HAD",47,1,1,1,1
19,"Night","YES","Lower","Grey gurnard","GUG",16,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",17,1,1,1,1
19,"Night","YES","Lower","Grey gurnard","GUG",18,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",19,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",20,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",21,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",22,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",23,1,3,3,1
19,"Night","YES","Lower","Grey gurnard","GUG",24,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",25,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",26,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",27,1,1,1,1
19,"Night","YES","Lower","Grey gurnard","GUG",28,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",29,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",30,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",31,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",32,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",33,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",34,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",35,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",36,1,0,0,1
19,"Night","YES","Lower","Grey gurnard","GUG",37,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",25,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",26,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",27,1,2,2,1
19,"Night","YES","Lower","Megrim","MEG",28,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",29,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",30,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",31,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",32,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",33,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",34,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",35,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",36,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",37,1,2,2,1
19,"Night","YES","Lower","Megrim","MEG",38,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",39,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",40,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",41,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",42,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",43,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",44,1,1,1,1
19,"Night","YES","Lower","Megrim","MEG",45,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",46,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",47,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",48,1,0,0,1
19,"Night","YES","Lower","Megrim","MEG",49,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",23,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",24,1,1,1,1
19,"Night","YES","Lower","Whiting","WHG",25,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",26,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",27,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",28,1,1,1,1
19,"Night","YES","Lower","Whiting","WHG",29,1,3,3,1
19,"Night","YES","Lower","Whiting","WHG",30,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",31,1,5,5,1
19,"Night","YES","Lower","Whiting","WHG",32,1,3,3,1
19,"Night","YES","Lower","Whiting","WHG",33,1,4,4,1
19,"Night","YES","Lower","Whiting","WHG",34,1,5,5,1
19,"Night","YES","Lower","Whiting","WHG",35,1,4,4,1
19,"Night","YES","Lower","Whiting","WHG",36,1,3,3,1
19,"Night","YES","Lower","Whiting","WHG",37,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",38,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",39,1,1,1,1
19,"Night","YES","Lower","Whiting","WHG",40,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",41,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",42,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",43,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",44,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",45,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",46,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",47,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",48,1,2,2,1
19,"Night","YES","Lower","Whiting","WHG",49,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",50,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",51,1,0,0,1
19,"Night","YES","Lower","Whiting","WHG",52,1,1,1,1
19,"Night","YES","Lower","Whiting","WHG",53,1,1,1,1
19,"Night","YES","Lower","Northern squid","NSQ",13,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",23,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",24,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",25,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",26,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",27,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",28,1.5,6,9,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",29,1.5,7,10.5,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",30,1.5,4,6,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",31,1.5,13,19.5,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",32,1.5,6,9,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",33,1.5,8,12,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",34,1.5,13,19.5,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",35,1.5,4,6,0.666666666666667
20,"Day","NO","Upper","Haddock","HAD",36,1.41666666666667,12,17,0.705882352941176
20,"Day","NO","Upper","Haddock","HAD",37,1,1,1,1
20,"Day","NO","Upper","Haddock","HAD",38,1.1,5,5.5,0.909090909090909
20,"Day","NO","Upper","Haddock","HAD",39,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",40,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",41,1,1,1,1
20,"Day","NO","Upper","Haddock","HAD",42,1,1,1,1
20,"Day","NO","Upper","Haddock","HAD",43,1,2,2,1
20,"Day","NO","Upper","Haddock","HAD",44,1,1,1,1
20,"Day","NO","Upper","Haddock","HAD",45,1,2,2,1
20,"Day","NO","Upper","Haddock","HAD",46,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",47,1,2,2,1
20,"Day","NO","Upper","Haddock","HAD",48,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",49,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",50,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",51,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",52,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",53,1,0,0,1
20,"Day","NO","Upper","Haddock","HAD",54,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",18,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",19,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",20,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",21,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",22,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",23,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",24,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",25,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",26,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",27,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",28,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",29,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",30,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",31,1,0,0,1
20,"Day","NO","Upper","Grey gurnard","GUG",32,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",24,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",25,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",26,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",27,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",28,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",29,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",30,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",31,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",32,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",33,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",34,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",35,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",36,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",37,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",38,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",39,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",40,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",41,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",42,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",43,1,0,0,1
20,"Day","NO","Upper","Megrim","MEG",44,1,0,0,1
20,"Day","NO","Upper","Whiting","WHG",26,1.5,2,3,0.666666666666667
20,"Day","NO","Upper","Whiting","WHG",27,1.5,1,1.5,0.666666666666667
20,"Day","NO","Upper","Whiting","WHG",28,1.5,2,3,0.666666666666667
20,"Day","NO","Upper","Whiting","WHG",29,1.5,4,6,0.666666666666667
20,"Day","NO","Upper","Whiting","WHG",30,1.5,1,1.5,0.666666666666667
20,"Day","NO","Upper","Whiting","WHG",31,1.33333333333333,3,4,0.75
20,"Day","NO","Upper","Whiting","WHG",32,1.45,10,14.5,0.689655172413793
20,"Day","NO","Upper","Whiting","WHG",33,1.29166666666667,12,15.5,0.774193548387097
20,"Day","NO","Upper","Whiting","WHG",34,1.33333333333333,6,8,0.75
20,"Day","NO","Upper","Whiting","WHG",35,1,5,5,1
20,"Day","NO","Upper","Whiting","WHG",36,1,6,6,1
20,"Day","NO","Upper","Whiting","WHG",37,1,6,6,1
20,"Day","NO","Upper","Whiting","WHG",38,1,0,0,1
20,"Day","NO","Upper","Whiting","WHG",39,1,0,0,1
20,"Day","NO","Upper","Whiting","WHG",40,1,1,1,1
20,"Day","NO","Upper","Whiting","WHG",41,1,2,2,1
20,"Day","NO","Upper","Whiting","WHG",42,1,1,1,1
20,"Day","NO","Upper","Whiting","WHG",43,1,0,0,1
20,"Day","NO","Upper","Whiting","WHG",44,1,0,0,1
20,"Day","NO","Upper","Whiting","WHG",45,1,0,0,1
20,"Day","NO","Upper","Whiting","WHG",46,1,1,1,1
20,"Day","NO","Upper","Northern squid","NSQ",9,1,3,3,1
20,"Day","NO","Upper","Northern squid","NSQ",10,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",11,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",12,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",13,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",14,1,1,1,1
20,"Day","NO","Upper","Northern squid","NSQ",15,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",16,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",17,1,1,1,1
20,"Day","NO","Upper","Northern squid","NSQ",18,1,1,1,1
20,"Day","NO","Upper","Northern squid","NSQ",19,1,0,0,1
20,"Day","NO","Upper","Northern squid","NSQ",20,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",23,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",24,1.5,1,1.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",25,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",26,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",27,1.5,2,3,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",28,1.5,5,7.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",29,1.5,3,4.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",30,1.5,5,7.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",31,1.5,5,7.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",32,1.5,3,4.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",33,1.5,3,4.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",34,1.5,5,7.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",35,1.5,7,10.5,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",36,1.28571428571429,7,9,0.777777777777778
20,"Day","NO","Lower","Haddock","HAD",37,1.5,2,3,0.666666666666667
20,"Day","NO","Lower","Haddock","HAD",38,1.33333333333333,3,4,0.75
20,"Day","NO","Lower","Haddock","HAD",39,1,2,2,1
20,"Day","NO","Lower","Haddock","HAD",40,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",41,1,1,1,1
20,"Day","NO","Lower","Haddock","HAD",42,1,1,1,1
20,"Day","NO","Lower","Haddock","HAD",43,1,2,2,1
20,"Day","NO","Lower","Haddock","HAD",44,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",45,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",46,1,1,1,1
20,"Day","NO","Lower","Haddock","HAD",47,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",48,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",49,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",50,1,1,1,1
20,"Day","NO","Lower","Haddock","HAD",51,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",52,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",53,1,0,0,1
20,"Day","NO","Lower","Haddock","HAD",54,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",18,1.5,2,3,0.666666666666667
20,"Day","NO","Lower","Grey gurnard","GUG",19,1.5,3,4.5,0.666666666666667
20,"Day","NO","Lower","Grey gurnard","GUG",20,1.5,5,7.5,0.666666666666667
20,"Day","NO","Lower","Grey gurnard","GUG",21,1.5,4,6,0.666666666666667
20,"Day","NO","Lower","Grey gurnard","GUG",22,1.5,3,4.5,0.666666666666667
20,"Day","NO","Lower","Grey gurnard","GUG",23,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",24,1.5,1,1.5,0.666666666666667
20,"Day","NO","Lower","Grey gurnard","GUG",25,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",26,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",27,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",28,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",29,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",30,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",31,1,0,0,1
20,"Day","NO","Lower","Grey gurnard","GUG",32,1,1,1,1
20,"Day","NO","Lower","Megrim","MEG",24,1.5,2,3,0.666666666666667
20,"Day","NO","Lower","Megrim","MEG",25,1.5,1,1.5,0.666666666666667
20,"Day","NO","Lower","Megrim","MEG",26,1,0,0,1
20,"Day","NO","Lower","Megrim","MEG",27,1.5,1,1.5,0.666666666666667
20,"Day","NO","Lower","Megrim","MEG",28,1,3,3,1
20,"Day","NO","Lower","Megrim","MEG",29,1.125,4,4.5,0.888888888888889
20,"Day","NO","Lower","Megrim","MEG",30,1,2,2,1
20,"Day","NO","Lower","Megrim","MEG",31,1.08333333333333,6,6.5,0.923076923076923
20,"Day","NO","Lower","Megrim","MEG",32,1,8,8,1
20,"Day","NO","Lower","Megrim","MEG",33,1,4,4,1
20,"Day","NO","Lower","Megrim","MEG",34,1,4,4,1
20,"Day","NO","Lower","Megrim","MEG",35,1.07142857142857,7,7.5,0.933333333333333
20,"Day","NO","Lower","Megrim","MEG",36,1,4,4,1
20,"Day","NO","Lower","Megrim","MEG",37,1,2,2,1
20,"Day","NO","Lower","Megrim","MEG",38,1,2,2,1
20,"Day","NO","Lower","Megrim","MEG",39,1,0,0,1
20,"Day","NO","Lower","Megrim","MEG",40,1,1,1,1
20,"Day","NO","Lower","Megrim","MEG",41,1,3,3,1
20,"Day","NO","Lower","Megrim","MEG",42,1,1,1,1
20,"Day","NO","Lower","Megrim","MEG",43,1,0,0,1
20,"Day","NO","Lower","Megrim","MEG",44,1,1,1,1
20,"Day","NO","Lower","Whiting","WHG",26,1.5,1,1.5,0.666666666666667
20,"Day","NO","Lower","Whiting","WHG",27,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",28,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",29,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",30,1.5,2,3,0.666666666666667
20,"Day","NO","Lower","Whiting","WHG",31,1.5,1,1.5,0.666666666666667
20,"Day","NO","Lower","Whiting","WHG",32,1.5,2,3,0.666666666666667
20,"Day","NO","Lower","Whiting","WHG",33,1,1,1,1
20,"Day","NO","Lower","Whiting","WHG",34,1,2,2,1
20,"Day","NO","Lower","Whiting","WHG",35,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",36,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",37,1,1,1,1
20,"Day","NO","Lower","Whiting","WHG",38,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",39,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",40,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",41,1,1,1,1
20,"Day","NO","Lower","Whiting","WHG",42,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",43,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",44,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",45,1,0,0,1
20,"Day","NO","Lower","Whiting","WHG",46,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",9,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",10,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",11,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",12,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",13,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",14,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",15,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",16,1,1,1,1
20,"Day","NO","Lower","Northern squid","NSQ",17,1,0,0,1
20,"Day","NO","Lower","Northern squid","NSQ",18,1,1,1,1
20,"Day","NO","Lower","Northern squid","NSQ",19,1,1,1,1
20,"Day","NO","Lower","Northern squid","NSQ",20,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",23,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",24,1,0,0,1
20,"Day","YES","Upper","Haddock","HAD",25,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",26,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",27,1,0,0,1
20,"Day","YES","Upper","Haddock","HAD",28,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",29,1,3,3,1
20,"Day","YES","Upper","Haddock","HAD",30,1,0,0,1
20,"Day","YES","Upper","Haddock","HAD",31,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",32,1,4,4,1
20,"Day","YES","Upper","Haddock","HAD",33,1,4,4,1
20,"Day","YES","Upper","Haddock","HAD",34,1,6,6,1
20,"Day","YES","Upper","Haddock","HAD",35,1,1,1,1
20,"Day","YES","Upper","Haddock","HAD",36,1,4,4,1
20,"Day","YES","Upper","Haddock","HAD",37,1,2,2,1
20,"Day","YES","Upper","Haddock","HAD",38,1,2,2,1
20,"Day","YES","Upper","Haddock","HAD",39,1,0,0,1
20,"Day","YES","Upper","Haddock","HAD",40,1,0,0,1
20,"Day","YES","Upper","Haddock","HAD",41,1,0,0,1
20,"Day","YES","Upper","Haddock","HAD",42,1,0,0,1
